,Cash balance,Unrealized value,Total asset,Rewards,CumReward,Position,Unit
2011-06-07,127.79999999999994,-4.4,123.39999999999993,1.0,8.799999999999937,2,2.0
2011-06-08,127.79999999999994,-4.4,123.39999999999993,1.0,9.799999999999937,2,0.0
2011-06-09,127.79999999999994,-2.4,125.39999999999993,0.9999999999999996,10.799999999999937,2,2.0
2011-06-10,127.79999999999994,-2.4,125.39999999999993,1.0,11.799999999999937,2,0.0
2011-06-13,127.79999999999994,-4.4,123.39999999999993,-1.0,10.799999999999937,2,-2.0
2011-06-14,127.79999999999994,-0.3999999999999999,127.39999999999993,1.0,11.799999999999937,2,4.0
2011-06-15,127.79999999999994,-2.4,125.39999999999993,-1.0,10.799999999999937,2,-2.0
2011-06-16,127.79999999999994,-4.4,123.39999999999993,-1.0,9.799999999999937,2,-2.0
2011-06-17,127.79999999999994,-0.3999999999999999,127.39999999999993,1.0,10.799999999999937,2,4.0
2011-06-20,127.79999999999994,-2.4,125.39999999999993,-1.0,9.799999999999937,2,-2.0
2011-06-21,127.79999999999994,1.6,129.39999999999995,1.0000000000000142,10.799999999999951,2,4.000000000000014
2011-06-22,127.79999999999994,1.6,129.39999999999995,1.0,11.799999999999951,2,0.0
2011-06-23,127.79999999999994,-0.3999999999999999,127.39999999999993,-1.0000000000000142,10.799999999999937,2,-2.000000000000014
2011-06-24,127.79999999999994,-0.3999999999999999,127.39999999999993,1.0,11.799999999999937,2,0.0
2011-06-27,127.79999999999994,-4.4,123.39999999999993,-3.0,8.799999999999937,2,-4.0
2011-06-28,127.79999999999994,-0.3999999999999999,127.39999999999993,1.0,9.799999999999937,2,4.0
2011-06-29,127.79999999999994,1.6,129.39999999999995,1.0000000000000142,10.799999999999951,2,2.000000000000014
2011-06-30,127.79999999999994,1.6,129.39999999999995,1.0,11.799999999999951,2,0.0
2011-07-01,127.79999999999994,5.6,133.39999999999995,1.0000000000000004,12.799999999999951,2,4.0
2011-07-05,127.79999999999994,9.6,137.39999999999995,1.0,13.799999999999951,2,4.0
2011-07-06,127.79999999999994,9.6,137.39999999999995,1.0,14.799999999999951,2,0.0
2011-07-07,127.79999999999994,13.6,141.39999999999995,1.0,15.799999999999951,2,4.0
2011-07-08,127.79999999999994,11.6,139.39999999999995,-1.0,14.799999999999951,2,-2.0
2011-07-11,127.79999999999994,9.6,137.39999999999995,-1.0,13.799999999999951,2,-2.0
2011-07-12,127.79999999999994,11.6,139.39999999999995,1.0,14.799999999999951,2,2.0
2011-07-13,127.79999999999994,9.6,137.39999999999995,-1.0,13.799999999999951,2,-2.0
2011-07-14,127.79999999999994,5.6,133.39999999999995,-3.0,10.799999999999951,2,-4.0
2011-07-15,127.79999999999994,7.6,135.39999999999995,1.0,11.799999999999951,2,2.0
2011-07-18,127.79999999999994,7.6,135.39999999999995,1.0,12.799999999999951,2,0.0
2011-07-19,127.79999999999994,7.6,135.39999999999995,1.0,13.799999999999951,2,0.0
2011-07-20,127.79999999999994,5.6,133.39999999999995,-1.0,12.799999999999951,2,-2.0
2011-07-21,127.79999999999994,7.6,135.39999999999995,1.0,13.799999999999951,2,2.0
2011-07-22,127.79999999999994,9.6,137.39999999999995,1.0,14.799999999999951,2,2.0
2011-07-25,127.79999999999994,5.6,133.39999999999995,-3.0,11.799999999999951,2,-4.0
2011-07-26,127.79999999999994,-0.3999999999999999,127.39999999999993,-5.000000000000014,6.799999999999937,2,-6.000000000000014
2011-07-27,127.79999999999994,-6.4,121.39999999999993,-6.2,0.5999999999999366,2,-6.0
2011-07-28,120.99999999999994,-0.3999999999999999,120.59999999999994,0.20000000000000284,0.7999999999999394,-2,-0.7999999999999972
2011-07-29,120.19999999999995,-8.4,111.79999999999994,-11.799999999999997,-11.000000000000057,2,-8.799999999999997
2011-08-01,115.99999999999994,-3.2,112.79999999999994,0.0,-11.000000000000057,1,1.0
2011-08-02,112.39999999999995,1.6,113.99999999999994,1.0000000000000027,-10.000000000000053,-2,1.2000000000000028
2011-08-03,112.39999999999995,1.6,113.99999999999994,1.0,-9.000000000000053,-2,0.0
2011-08-04,112.39999999999995,3.6,115.99999999999994,1.0,-8.000000000000053,-2,2.0
2011-08-05,112.39999999999995,7.6,119.99999999999994,1.0000000000000004,-7.000000000000053,-2,4.0
2011-08-08,112.39999999999995,13.6,125.99999999999994,1.0,-6.000000000000053,-2,6.0
2011-08-09,112.39999999999995,15.6,127.99999999999994,1.0,-5.000000000000053,-2,2.0
2011-08-10,112.39999999999995,13.6,125.99999999999994,-1.0,-6.000000000000053,-2,-2.0
2011-08-11,112.39999999999995,19.6,131.99999999999994,0.9999999999999982,-5.000000000000055,-2,6.0
2011-08-12,112.39999999999995,11.6,123.99999999999994,-7.0,-12.000000000000055,-2,-8.0
2011-08-15,112.39999999999995,9.6,121.99999999999994,-1.0,-13.000000000000055,-2,-2.0
2011-08-16,112.39999999999995,9.6,121.99999999999994,1.0,-12.000000000000055,-2,0.0
2011-08-17,112.39999999999995,9.6,121.99999999999994,1.0,-11.000000000000055,-2,0.0
2011-08-18,121.59999999999995,-10.4,111.19999999999995,-15.799999999999997,-26.800000000000054,2,-10.799999999999997
2011-08-19,110.79999999999995,5.6,116.39999999999995,1.0000000000000036,-25.80000000000005,-2,5.200000000000003
2011-08-22,110.79999999999995,-0.3999999999999999,110.39999999999995,-5.0,-30.80000000000005,-2,-6.0
2011-08-23,110.79999999999995,3.6,114.39999999999995,1.0,-29.80000000000005,-2,4.0
2011-08-24,113.99999999999996,1.6,115.59999999999995,1.0000000000000022,-28.800000000000047,2,1.2000000000000028
2011-08-25,113.99999999999996,3.6,117.59999999999995,1.0,-27.800000000000047,2,2.0
2011-08-26,115.79999999999995,-1.2,114.59999999999995,-2.0,-29.800000000000047,1,-3.0
2011-08-29,115.59999999999995,6.6,122.19999999999995,0.9999999999999947,-28.800000000000054,2,7.599999999999994
2011-08-30,115.59999999999995,6.6,122.19999999999995,1.0,-27.800000000000054,2,0.0
2011-08-31,115.59999999999995,8.6,124.19999999999995,1.0,-26.800000000000054,2,2.0
2011-09-01,115.59999999999995,10.6,126.19999999999995,1.0,-25.800000000000054,2,2.0
2011-09-02,115.59999999999995,2.6,118.19999999999995,-7.0,-32.800000000000054,2,-8.0
2011-09-06,115.59999999999995,-5.4,110.19999999999995,-7.199999999999999,-40.00000000000006,2,-8.0
2011-09-07,115.59999999999995,0.6000000000000001,116.19999999999995,1.0,-39.00000000000006,2,6.0
2011-09-08,115.59999999999995,2.6,118.19999999999995,1.0,-38.00000000000006,2,2.0
2011-09-09,115.59999999999995,-3.4,112.19999999999995,-5.0,-43.00000000000006,2,-6.0
2011-09-12,113.89999999999995,-3.7,110.19999999999995,-3.2,-46.20000000000006,1,-2.0
2011-09-13,113.69999999999995,0.10000000000000009,113.79999999999994,0.9999999999999942,-45.20000000000007,2,3.5999999999999943
2011-09-14,113.69999999999995,-1.9,111.79999999999994,-1.0,-46.20000000000007,2,-2.0
2011-09-15,113.69999999999995,4.1,117.79999999999994,1.0,-45.20000000000007,2,6.0
2011-09-16,113.69999999999995,8.1,121.79999999999994,1.0,-44.20000000000007,2,4.0
2011-09-19,113.69999999999995,2.1,115.79999999999994,-5.0,-49.20000000000007,2,-6.0
2011-09-20,113.69999999999995,2.1,115.79999999999994,1.0,-48.20000000000007,2,0.0
2011-09-21,113.69999999999995,2.1,115.79999999999994,1.0,-47.20000000000007,2,0.0
2011-09-22,114.74999999999994,-4.95,109.79999999999994,-9.7,-56.90000000000006,1,-6.0
2011-09-23,109.39999999999995,1.6,110.99999999999994,1.0000000000000022,-55.90000000000006,-2,1.2000000000000028
2011-09-26,110.59999999999995,-0.3999999999999999,110.19999999999995,0.20000000000000284,-55.70000000000006,2,-0.7999999999999972
2011-09-27,110.59999999999995,5.6,116.19999999999995,1.0,-54.70000000000006,2,6.0
2011-09-28,110.59999999999995,5.6,116.19999999999995,1.0,-53.70000000000006,2,0.0
2011-09-29,110.59999999999995,1.6,112.19999999999995,-3.0,-56.70000000000006,2,-4.0
2011-09-30,110.59999999999995,-0.3999999999999999,110.19999999999995,-1.0,-57.70000000000006,2,-2.0
2011-10-03,110.59999999999995,-8.4,102.19999999999995,-10.2,-67.90000000000006,2,-8.0
2011-10-04,101.79999999999995,-2.4,99.39999999999995,-1.7999999999999972,-69.70000000000006,-2,-2.799999999999997
2011-10-05,101.79999999999995,-6.4,95.39999999999995,-4.2,-73.90000000000006,-2,-4.0
2011-10-06,101.79999999999995,-8.4,93.39999999999995,-4.200000000000001,-78.10000000000007,-2,-2.0
2011-10-07,92.99999999999996,1.6,94.59999999999995,1.0000000000000036,-77.10000000000007,2,1.2000000000000028
2011-10-10,92.99999999999996,1.6,94.59999999999995,1.0,-76.10000000000007,2,0.0
2011-10-11,92.99999999999996,5.6,98.59999999999995,1.0000000000000004,-75.10000000000007,2,4.0
2011-10-12,92.99999999999996,5.6,98.59999999999995,1.0,-74.10000000000007,2,0.0
2011-10-13,92.99999999999996,11.6,104.59999999999995,1.0,-73.10000000000007,2,6.0
2011-10-14,92.99999999999996,11.6,104.59999999999995,1.0,-72.10000000000007,2,0.0
2011-10-17,92.99999999999996,11.6,104.59999999999995,1.0,-71.10000000000007,2,0.0
2011-10-18,92.99999999999996,5.6,98.59999999999995,-5.0,-76.10000000000007,2,-6.0
2011-10-19,92.99999999999996,9.6,102.59999999999995,1.0,-75.10000000000007,2,4.0
2011-10-20,92.99999999999996,9.6,102.59999999999995,1.0,-74.10000000000007,2,0.0
2011-10-21,92.99999999999996,13.6,106.59999999999995,1.0,-73.10000000000007,2,4.0
2011-10-24,92.99999999999996,15.6,108.59999999999995,1.0,-72.10000000000007,2,2.0
2011-10-25,92.99999999999996,7.6,100.59999999999995,-7.0,-79.10000000000007,2,-8.0
2011-10-26,92.99999999999996,9.6,102.59999999999995,1.0,-78.10000000000007,2,2.0
2011-10-27,92.99999999999996,13.6,106.59999999999995,1.0,-77.10000000000007,2,4.0
2011-10-28,92.99999999999996,19.6,112.59999999999997,1.0000000000000124,-76.10000000000005,2,6.000000000000014
2011-10-31,92.99999999999996,15.6,108.59999999999995,-3.000000000000014,-79.10000000000007,2,-4.000000000000014
2011-11-01,92.99999999999996,9.6,102.59999999999995,-5.0,-84.10000000000007,2,-6.0
2011-11-02,92.99999999999996,7.6,100.59999999999995,-1.0,-85.10000000000007,2,-2.0
2011-11-03,92.99999999999996,11.6,104.59999999999995,1.0,-84.10000000000007,2,4.0
2011-11-04,92.99999999999996,11.6,104.59999999999995,1.0,-83.10000000000007,2,0.0
2011-11-07,92.99999999999996,13.6,106.59999999999995,1.0,-82.10000000000007,2,2.0
2011-11-08,92.99999999999996,15.6,108.59999999999995,1.0,-81.10000000000007,2,2.0
2011-11-09,92.99999999999996,15.6,108.59999999999995,1.0,-80.10000000000007,2,0.0
2011-11-10,92.99999999999996,15.6,108.59999999999995,1.0,-79.10000000000007,2,0.0
2011-11-11,92.99999999999996,19.6,112.59999999999997,1.0000000000000124,-78.10000000000005,2,4.000000000000014
2011-11-14,92.99999999999996,19.6,112.59999999999997,1.0,-77.10000000000005,2,0.0
2011-11-15,92.99999999999996,19.6,112.59999999999997,1.0,-76.10000000000005,2,0.0
2011-11-16,92.99999999999996,17.6,110.59999999999997,-1.0,-77.10000000000005,2,-2.0
2011-11-17,92.99999999999996,19.6,112.59999999999997,1.0,-76.10000000000005,2,2.0
2011-11-18,112.19999999999996,-2.4,109.79999999999995,-1.8000000000000114,-77.90000000000006,-2,-2.8000000000000114
2011-11-21,109.39999999999996,-8.4,100.99999999999996,-11.799999999999997,-89.70000000000006,2,-8.799999999999997
2011-11-22,109.39999999999996,-12.4,96.99999999999996,-10.2,-99.90000000000006,2,-4.0
2011-11-23,109.39999999999996,-14.4,94.99999999999996,-10.2,-110.10000000000007,2,-2.0
2011-11-25,109.39999999999996,-18.4,90.99999999999997,-16.199999999999985,-126.30000000000005,2,-3.999999999999986
2011-11-28,109.39999999999996,-14.4,94.99999999999996,-4.200000000000012,-130.50000000000006,2,3.999999999999986
2011-11-29,109.39999999999996,-12.4,96.99999999999996,-4.199999999999999,-134.70000000000005,2,2.0
2011-11-30,109.39999999999996,-8.4,100.99999999999996,1.0,-133.70000000000005,2,4.0
2011-12-01,100.59999999999997,-8.4,92.19999999999996,-11.799999999999997,-145.50000000000006,-2,-8.799999999999997
2011-12-02,91.79999999999997,-2.4,89.39999999999996,-1.7999999999999972,-147.30000000000007,2,-2.799999999999997
2011-12-05,91.79999999999997,-2.4,89.39999999999996,1.0,-146.30000000000007,2,0.0
2011-12-06,91.79999999999997,-0.3999999999999999,91.39999999999996,1.0,-145.30000000000007,2,2.0
2011-12-07,91.79999999999997,-2.4,89.39999999999996,-1.0,-146.30000000000007,2,-2.0
2011-12-08,91.79999999999997,-2.4,89.39999999999996,1.0,-145.30000000000007,2,0.0
2011-12-09,91.79999999999997,-4.4,87.39999999999996,-1.0,-146.30000000000007,2,-2.0
2011-12-12,91.79999999999997,-2.4,89.39999999999996,0.9999999999999996,-145.30000000000007,2,2.0
2011-12-13,91.79999999999997,-4.4,87.39999999999996,-1.0,-146.30000000000007,2,-2.0
2011-12-14,91.79999999999997,-8.4,83.39999999999996,-6.200000000000001,-152.50000000000006,2,-4.0
2011-12-15,91.79999999999997,-8.4,83.39999999999996,-2.1999999999999993,-154.70000000000005,2,0.0
2011-12-16,91.79999999999997,-8.4,83.39999999999996,-2.1999999999999993,-156.90000000000003,2,0.0
2011-12-19,91.79999999999997,-10.4,81.39999999999996,-6.199999999999999,-163.10000000000002,2,-2.0
2011-12-20,91.79999999999997,-8.4,83.39999999999996,-0.1999999999999993,-163.3,2,2.0
2011-12-21,91.79999999999997,-6.4,85.39999999999996,1.0,-162.3,2,2.0
2011-12-22,91.79999999999997,-6.4,85.39999999999996,-0.20000000000000107,-162.5,2,0.0
2011-12-23,91.79999999999997,-4.4,87.39999999999996,1.0,-161.5,2,2.0
2011-12-27,91.79999999999997,-2.4,89.39999999999996,0.9999999999999996,-160.5,2,2.0
2011-12-28,91.79999999999997,-0.3999999999999999,91.39999999999996,1.0,-159.5,2,2.0
2011-12-29,91.79999999999997,-2.4,89.39999999999996,-1.0,-160.5,2,-2.0
2011-12-30,91.79999999999997,-0.3999999999999999,91.39999999999996,1.0,-159.5,2,2.0
2012-01-03,91.79999999999997,3.6,95.39999999999996,1.0,-158.5,2,4.0
2012-01-04,91.79999999999997,1.6,93.39999999999996,-1.0,-159.5,2,-2.0
2012-01-05,91.79999999999997,1.6,93.39999999999996,1.0,-158.5,2,0.0
2012-01-06,91.79999999999997,3.6,95.39999999999996,1.0,-157.5,2,2.0
2012-01-09,91.79999999999997,3.6,95.39999999999996,1.0,-156.5,2,0.0
2012-01-10,91.79999999999997,5.6,97.39999999999996,1.0000000000000004,-155.5,2,2.0
2012-01-11,91.79999999999997,1.6,93.39999999999996,-3.0,-158.5,2,-4.0
2012-01-12,91.79999999999997,5.6,97.39999999999996,1.0000000000000004,-157.5,2,4.0
2012-01-13,91.79999999999997,3.6,95.39999999999996,-1.0,-158.5,2,-2.0
2012-01-17,91.79999999999997,5.6,97.39999999999996,1.0000000000000004,-157.5,2,2.0
2012-01-18,91.79999999999997,3.6,95.39999999999996,-1.0,-158.5,2,-2.0
2012-01-19,91.79999999999997,7.6,99.39999999999996,1.0000000000000004,-157.5,2,4.0
2012-01-20,91.79999999999997,7.6,99.39999999999996,1.0,-156.5,2,0.0
2012-01-23,91.79999999999997,7.6,99.39999999999996,1.0,-155.5,2,0.0
2012-01-24,91.79999999999997,7.6,99.39999999999996,1.0,-154.5,2,0.0
2012-01-25,91.79999999999997,7.6,99.39999999999996,1.0,-153.5,2,0.0
2012-01-26,91.79999999999997,13.6,105.39999999999996,1.0,-152.5,2,6.0
2012-01-27,91.79999999999997,11.6,103.39999999999996,-1.0,-153.5,2,-2.0
2012-01-30,91.79999999999997,9.6,101.39999999999996,-1.0,-154.5,2,-2.0
2012-01-31,91.79999999999997,13.6,105.39999999999996,1.0,-153.5,2,4.0
2012-02-01,91.79999999999997,13.6,105.39999999999996,1.0,-152.5,2,0.0
2012-02-02,91.79999999999997,11.6,103.39999999999996,-1.0,-153.5,2,-2.0
2012-02-03,91.79999999999997,13.6,105.39999999999996,1.0,-152.5,2,2.0
2012-02-06,91.79999999999997,11.6,103.39999999999996,-1.0,-153.5,2,-2.0
2012-02-07,91.79999999999997,11.6,103.39999999999996,1.0,-152.5,2,0.0
2012-02-08,91.79999999999997,15.6,107.39999999999996,1.0,-151.5,2,4.0
2012-02-09,91.79999999999997,13.6,105.39999999999996,-1.0,-152.5,2,-2.0
2012-02-10,91.79999999999997,11.6,103.39999999999996,-1.0,-153.5,2,-2.0
2012-02-13,91.79999999999997,13.6,105.39999999999996,1.0,-152.5,2,2.0
2012-02-14,91.79999999999997,13.6,105.39999999999996,1.0,-151.5,2,0.0
2012-02-15,91.79999999999997,13.6,105.39999999999996,1.0,-150.5,2,0.0
2012-02-16,91.79999999999997,11.6,103.39999999999996,-1.0,-151.5,2,-2.0
2012-02-17,91.79999999999997,13.6,105.39999999999996,1.0,-150.5,2,2.0
2012-02-21,91.79999999999997,13.6,105.39999999999996,1.0,-149.5,2,0.0
2012-02-22,91.79999999999997,13.6,105.39999999999996,1.0,-148.5,2,0.0
2012-02-23,91.79999999999997,13.6,105.39999999999996,1.0,-147.5,2,0.0
2012-02-24,91.79999999999997,13.6,105.39999999999996,1.0,-146.5,2,0.0
2012-02-27,91.79999999999997,13.6,105.39999999999996,1.0,-145.5,2,0.0
2012-02-28,91.79999999999997,13.6,105.39999999999996,1.0,-144.5,2,0.0
2012-02-29,91.79999999999997,15.6,107.39999999999996,1.0,-143.5,2,2.0
2012-03-01,91.79999999999997,13.6,105.39999999999996,-1.0,-144.5,2,-2.0
2012-03-02,91.79999999999997,13.6,105.39999999999996,1.0,-143.5,2,0.0
2012-03-05,91.79999999999997,13.6,105.39999999999996,1.0,-142.5,2,0.0
2012-03-06,91.79999999999997,7.6,99.39999999999996,-5.0,-147.5,2,-6.0
2012-03-07,91.79999999999997,7.6,99.39999999999996,1.0,-146.5,2,0.0
2012-03-08,91.79999999999997,9.6,101.39999999999996,1.0,-145.5,2,2.0
2012-03-09,91.79999999999997,11.6,103.39999999999996,1.0,-144.5,2,2.0
2012-03-12,91.79999999999997,11.6,103.39999999999996,1.0,-143.5,2,0.0
2012-03-13,91.79999999999997,13.6,105.39999999999996,1.0,-142.5,2,2.0
2012-03-14,91.79999999999997,15.6,107.39999999999996,1.0,-141.5,2,2.0
2012-03-15,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-140.5,2,2.000000000000014
2012-03-16,91.79999999999997,19.6,111.39999999999998,1.0,-139.5,2,2.0
2012-03-19,91.79999999999997,17.6,109.39999999999998,-1.0,-140.5,2,-2.0
2012-03-20,91.79999999999997,17.6,109.39999999999998,1.0,-139.5,2,0.0
2012-03-21,91.79999999999997,17.6,109.39999999999998,1.0,-138.5,2,0.0
2012-03-22,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-139.5,2,-2.000000000000014
2012-03-23,91.79999999999997,15.6,107.39999999999996,1.0,-138.5,2,0.0
2012-03-26,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-137.5,2,2.000000000000014
2012-03-27,91.79999999999997,17.6,109.39999999999998,1.0,-136.5,2,0.0
2012-03-28,91.79999999999997,17.6,109.39999999999998,1.0,-135.5,2,0.0
2012-03-29,91.79999999999997,13.6,105.39999999999996,-3.000000000000014,-138.5,2,-4.000000000000014
2012-03-30,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-137.5,2,4.000000000000014
2012-04-02,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-138.5,2,-2.000000000000014
2012-04-03,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-137.5,2,2.000000000000014
2012-04-04,91.79999999999997,13.6,105.39999999999996,-3.000000000000014,-140.5,2,-4.000000000000014
2012-04-05,91.79999999999997,11.6,103.39999999999996,-1.0,-141.5,2,-2.0
2012-04-09,91.79999999999997,9.6,101.39999999999996,-1.0,-142.5,2,-2.0
2012-04-10,91.79999999999997,9.6,101.39999999999996,1.0,-141.5,2,0.0
2012-04-11,91.79999999999997,7.6,99.39999999999996,-1.0,-142.5,2,-2.0
2012-04-12,91.79999999999997,7.6,99.39999999999996,1.0,-141.5,2,0.0
2012-04-13,91.79999999999997,9.6,101.39999999999996,1.0,-140.5,2,2.0
2012-04-16,91.79999999999997,9.6,101.39999999999996,1.0,-139.5,2,0.0
2012-04-17,91.79999999999997,11.6,103.39999999999996,1.0,-138.5,2,2.0
2012-04-18,91.79999999999997,11.6,103.39999999999996,1.0,-137.5,2,0.0
2012-04-19,91.79999999999997,11.6,103.39999999999996,1.0,-136.5,2,0.0
2012-04-20,91.79999999999997,11.6,103.39999999999996,1.0,-135.5,2,0.0
2012-04-23,91.79999999999997,9.6,101.39999999999996,-1.0,-136.5,2,-2.0
2012-04-24,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-135.5,2,8.000000000000014
2012-04-25,91.79999999999997,17.6,109.39999999999998,1.0,-134.5,2,0.0
2012-04-26,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-135.5,2,-2.000000000000014
2012-04-27,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-134.5,2,2.000000000000014
2012-04-30,91.79999999999997,17.6,109.39999999999998,1.0,-133.5,2,0.0
2012-05-01,91.79999999999997,17.6,109.39999999999998,1.0,-132.5,2,0.0
2012-05-02,91.79999999999997,17.6,109.39999999999998,1.0,-131.5,2,0.0
2012-05-03,91.79999999999997,17.6,109.39999999999998,1.0,-130.5,2,0.0
2012-05-04,91.79999999999997,17.6,109.39999999999998,1.0,-129.5,2,0.0
2012-05-07,91.79999999999997,13.6,105.39999999999996,-3.000000000000014,-132.5,2,-4.000000000000014
2012-05-08,91.79999999999997,11.6,103.39999999999996,-1.0,-133.5,2,-2.0
2012-05-09,91.79999999999997,11.6,103.39999999999996,1.0,-132.5,2,0.0
2012-05-10,91.79999999999997,11.6,103.39999999999996,1.0,-131.5,2,0.0
2012-05-11,91.79999999999997,9.6,101.39999999999996,-1.0,-132.5,2,-2.0
2012-05-14,91.79999999999997,7.6,99.39999999999996,-1.0,-133.5,2,-2.0
2012-05-15,91.79999999999997,9.6,101.39999999999996,1.0,-132.5,2,2.0
2012-05-16,91.79999999999997,9.6,101.39999999999996,1.0,-131.5,2,0.0
2012-05-17,91.79999999999997,7.6,99.39999999999996,-1.0,-132.5,2,-2.0
2012-05-18,91.79999999999997,5.6,97.39999999999996,-1.0,-133.5,2,-2.0
2012-05-21,91.79999999999997,3.6,95.39999999999996,-1.0,-134.5,2,-2.0
2012-05-22,91.79999999999997,5.6,97.39999999999996,1.0000000000000004,-133.5,2,2.0
2012-05-23,91.79999999999997,1.6,93.39999999999996,-3.0,-136.5,2,-4.0
2012-05-24,91.79999999999997,5.6,97.39999999999996,1.0000000000000004,-135.5,2,4.0
2012-05-25,91.79999999999997,5.6,97.39999999999996,1.0,-134.5,2,0.0
2012-05-29,91.79999999999997,7.6,99.39999999999996,1.0,-133.5,2,2.0
2012-05-30,91.79999999999997,5.6,97.39999999999996,-1.0,-134.5,2,-2.0
2012-05-31,91.79999999999997,5.6,97.39999999999996,1.0,-133.5,2,0.0
2012-06-01,91.79999999999997,1.6,93.39999999999996,-3.0,-136.5,2,-4.0
2012-06-04,91.79999999999997,-0.3999999999999999,91.39999999999996,-1.0,-137.5,2,-2.0
2012-06-05,91.79999999999997,-0.3999999999999999,91.39999999999996,1.0,-136.5,2,0.0
2012-06-06,91.79999999999997,1.6,93.39999999999996,1.0,-135.5,2,2.0
2012-06-07,91.79999999999997,7.6,99.39999999999996,1.0,-134.5,2,6.0
2012-06-08,91.79999999999997,7.6,99.39999999999996,1.0,-133.5,2,0.0
2012-06-11,91.79999999999997,9.6,101.39999999999996,1.0,-132.5,2,2.0
2012-06-12,91.79999999999997,7.6,99.39999999999996,-1.0,-133.5,2,-2.0
2012-06-13,91.79999999999997,9.6,101.39999999999996,1.0,-132.5,2,2.0
2012-06-14,91.79999999999997,9.6,101.39999999999996,1.0,-131.5,2,0.0
2012-06-15,91.79999999999997,13.6,105.39999999999996,1.0,-130.5,2,4.0
2012-06-18,91.79999999999997,11.6,103.39999999999996,-1.0,-131.5,2,-2.0
2012-06-19,91.79999999999997,13.6,105.39999999999996,1.0,-130.5,2,2.0
2012-06-20,91.79999999999997,13.6,105.39999999999996,1.0,-129.5,2,0.0
2012-06-21,91.79999999999997,13.6,105.39999999999996,1.0,-128.5,2,0.0
2012-06-22,91.79999999999997,11.6,103.39999999999996,-1.0,-129.5,2,-2.0
2012-06-25,91.79999999999997,9.6,101.39999999999996,-1.0,-130.5,2,-2.0
2012-06-26,91.79999999999997,9.6,101.39999999999996,1.0,-129.5,2,0.0
2012-06-27,91.79999999999997,9.6,101.39999999999996,1.0,-128.5,2,0.0
2012-06-28,91.79999999999997,9.6,101.39999999999996,1.0,-127.5,2,0.0
2012-06-29,91.79999999999997,15.6,107.39999999999996,1.0,-126.5,2,6.0
2012-07-02,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-125.49999999999999,2,2.000000000000014
2012-07-03,91.79999999999997,17.6,109.39999999999998,1.0,-124.49999999999999,2,0.0
2012-07-05,91.79999999999997,17.6,109.39999999999998,1.0,-123.49999999999999,2,0.0
2012-07-06,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-124.5,2,-2.000000000000014
2012-07-09,91.79999999999997,15.6,107.39999999999996,1.0,-123.5,2,0.0
2012-07-10,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-122.49999999999999,2,2.000000000000014
2012-07-11,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-123.5,2,-2.000000000000014
2012-07-12,91.79999999999997,9.6,101.39999999999996,-5.0,-128.5,2,-6.0
2012-07-13,91.79999999999997,9.6,101.39999999999996,1.0,-127.5,2,0.0
2012-07-16,91.79999999999997,15.6,107.39999999999996,1.0,-126.5,2,6.0
2012-07-17,91.79999999999997,15.6,107.39999999999996,1.0,-125.5,2,0.0
2012-07-18,91.79999999999997,15.6,107.39999999999996,1.0,-124.5,2,0.0
2012-07-19,91.79999999999997,21.6,113.39999999999998,1.0000000000000124,-123.49999999999999,2,6.000000000000014
2012-07-20,91.79999999999997,19.6,111.39999999999998,-1.0,-124.49999999999999,2,-2.0
2012-07-23,91.79999999999997,15.6,107.39999999999996,-3.000000000000014,-127.5,2,-4.000000000000014
2012-07-24,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-126.49999999999999,2,2.000000000000014
2012-07-25,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-127.5,2,-2.000000000000014
2012-07-26,91.79999999999997,19.6,111.39999999999998,1.0000000000000124,-126.49999999999999,2,4.000000000000014
2012-07-27,91.79999999999997,21.6,113.39999999999998,1.0,-125.49999999999999,2,2.0
2012-07-30,91.79999999999997,23.6,115.39999999999998,1.0,-124.49999999999999,2,2.0
2012-07-31,91.79999999999997,21.6,113.39999999999998,-1.0,-125.49999999999999,2,-2.0
2012-08-01,91.79999999999997,23.6,115.39999999999998,1.0,-124.49999999999999,2,2.0
2012-08-02,91.79999999999997,19.6,111.39999999999998,-3.0,-127.49999999999999,2,-4.0
2012-08-03,91.79999999999997,21.6,113.39999999999998,1.0,-126.49999999999999,2,2.0
2012-08-06,91.79999999999997,25.6,117.39999999999998,1.0,-125.49999999999999,2,4.0
2012-08-07,91.79999999999997,23.6,115.39999999999998,-1.0,-126.49999999999999,2,-2.0
2012-08-08,91.79999999999997,23.6,115.39999999999998,1.0,-125.49999999999999,2,0.0
