Date,MMM
2018-04-04,6237.0
2018-04-05,6246.0
2018-04-06,6244.0
2018-04-09,6239.0
2018-04-10,6241.0
2018-04-11,6240.0
2018-04-12,6242.0
2018-04-13,6245.0
2018-04-16,6244.0
2018-04-17,6246.0
2018-04-18,6248.0
2018-04-19,6245.0
2018-04-20,6245.0
2018-04-23,6245.0
2018-04-24,6230.0
2018-04-25,6223.0
2018-04-26,6219.0
2018-04-27,6217.0
2018-04-30,6217.0
2018-05-01,6213.0
2018-05-02,6215.0
2018-05-03,6214.0
2018-05-04,6215.0
2018-05-07,6221.0
2018-05-08,6221.0
2018-05-09,6224.0
2018-05-10,6225.0
2018-05-11,6227.0
2018-05-14,6229.0
2018-05-15,6228.0
2018-05-16,6222.0
2018-05-17,6220.0
2018-05-18,6222.0
2018-05-21,6222.0
2018-05-22,6224.0
2018-05-23,6218.0
2018-05-24,6220.0
2018-05-25,6219.0
2018-05-29,6218.0
2018-05-30,6217.0
2018-05-31,6219.0
2018-06-01,6219.0
2018-06-04,6222.0
2018-06-05,6223.0
2018-06-06,6224.0
2018-06-07,6227.0
2018-06-08,6228.0
2018-06-11,6230.0
2018-06-12,6229.0
2018-06-13,6228.0
2018-06-14,6229.0
2018-06-15,6224.0
2018-06-18,6224.0
2018-06-19,6223.0
2018-06-20,6220.0
2018-06-21,6218.0
2018-06-22,6218.0
2018-06-25,6216.0
2018-06-26,6217.0
2018-06-27,6217.0
2018-06-28,6215.0
2018-06-29,6216.0
2018-07-02,6215.0
2018-07-03,6216.0
2018-07-05,6217.0
2018-07-06,6217.0
2018-07-09,6219.0
2018-07-10,6222.0
2018-07-11,6221.0
2018-07-12,6220.0
2018-07-13,6221.0
2018-07-16,6223.0
2018-07-17,6222.0
2018-07-18,6224.0
2018-07-19,6223.0
2018-07-20,6220.0
2018-07-23,6223.0
2018-07-24,6212.0
2018-07-25,6222.0
2018-07-26,6228.0
2018-07-27,6233.0
2018-07-30,6232.0
2018-07-31,6231.0
2018-08-01,6236.0
2018-08-02,6229.0
2018-08-03,6229.0
2018-08-06,6231.0
2018-08-07,6232.0
2018-08-08,6232.0
2018-08-09,6231.0
2018-08-10,6226.0
2018-08-13,6224.0
2018-08-14,6221.0
2018-08-15,6220.0
2018-08-16,6224.0
2018-08-17,6225.0
2018-08-20,6229.0
2018-08-21,6228.0
2018-08-22,6229.0
2018-08-23,6225.0
2018-08-24,6225.0
2018-08-27,6229.0
2018-08-28,6233.0
2018-08-29,6233.0
2018-08-30,6234.0
2018-08-31,6234.0
2018-09-04,6235.0
2018-09-05,6232.0
2018-09-06,6237.0
2018-09-07,6237.0
2018-09-10,6239.0
2018-09-11,6236.0
2018-09-12,6237.0
2018-09-13,6231.0
2018-09-14,6233.0
2018-09-17,6231.0
2018-09-18,6235.0
2018-09-19,6237.0
2018-09-20,6241.0
2018-09-21,6244.0
2018-09-24,6241.0
2018-09-25,6240.0
2018-09-26,6236.0
2018-09-27,6237.0
2018-09-28,6234.0
2018-10-01,6237.0
2018-10-02,6237.0
2018-10-03,6242.0
2018-10-04,6241.0
2018-10-05,6240.0
2018-10-08,6238.0
2018-10-09,6238.0
2018-10-10,6233.0
2018-10-11,6223.0
2018-10-12,6222.0
2018-10-15,6218.0
2018-10-16,6222.0
2018-10-17,6223.0
2018-10-18,6224.0
2018-10-19,6221.0
2018-10-22,6223.0
2018-10-23,6206.0
2018-10-24,6211.0
2018-10-25,6203.0
2018-10-26,6199.0
2018-10-29,6205.0
2018-10-30,6204.0
2018-10-31,6209.0
2018-11-01,6209.0
2018-11-02,6213.0
2018-11-05,6213.0
2018-11-06,6212.0
2018-11-07,6217.0
2018-11-08,6222.0
2018-11-09,6226.0
2018-11-12,6222.0
2018-11-13,6218.0
2018-11-14,6222.0
2018-11-15,6218.0
2018-11-16,6225.0
2018-11-19,6231.0
2018-11-20,6226.0
2018-11-21,6221.0
2018-11-23,6218.0
2018-11-26,6219.0
2018-11-27,6220.0
2018-11-28,6224.0
2018-11-29,6226.0
2018-11-30,6227.0
2018-12-03,6236.0
2018-12-04,6232.0
2018-12-06,6221.0
2018-12-07,6225.0
2018-12-10,6219.0
2018-12-11,6223.0
2018-12-12,6222.0
2018-12-13,6223.0
2018-12-14,6221.0
2018-12-17,6216.0
2018-12-18,6212.0
2018-12-19,6216.0
2018-12-20,6207.0
2018-12-21,6205.0
2018-12-24,6197.0
2018-12-26,6194.0
2018-12-27,6199.0
2018-12-28,6210.0
2018-12-31,6208.0
2019-01-02,6205.0
2019-01-03,6206.0
2019-01-04,6204.0
2019-01-07,6210.0
2019-01-08,6212.0
2019-01-09,6212.0
2019-01-10,6209.0
2019-01-11,6210.0
2019-01-14,6209.0
2019-01-15,6206.0
2019-01-16,6206.0
2019-01-17,6206.0
2019-01-18,6214.0
2019-01-22,6214.0
2019-01-23,6211.0
2019-01-24,6211.0
2019-01-25,6214.0
2019-01-28,6212.0
2019-01-29,6215.0
2019-01-30,6219.0
2019-01-31,6220.0
2019-02-01,6223.0
2019-02-04,6220.0
2019-02-05,6222.0
2019-02-06,6223.0
2019-02-07,6222.0
2019-02-08,6220.0
2019-02-11,6222.0
2019-02-12,6225.0
2019-02-13,6230.0
2019-02-14,6230.0
2019-02-15,6230.0
2019-02-19,6232.0
2019-02-20,6233.0
2019-02-21,6232.0
2019-02-22,6231.0
